employee_id,firstname,lastname,age,gender,maritalstatus,department,jobrole,monthlyincome,educationlevel,hiredate,employmentstatus,managerid,businesstravel,overtime,presence_score,total_hours,late_count,overtime_count,eng_survey_id,eng_q_work_life_balance,eng_q_manager_support,eng_q_growth_opportunity,eng_q_recognition,eng_year,eng_month,perf_review_date,perf_review_cycle,perf_overall_rating,perf_goals_score,perf_manager_score,perf_potential_rating,perf_bonus_percentage,perf_promotion_recommendation,perf_year,perf_quarter
860,Emp860,LN860,50,Female,Married,Operations,Operations Analyst,10495,High School,2005-06-04,Active,111.0,Non-Travel,No,0.0,0.0,0.0,0.0,12626.5,2.75,3.0,3.0,3.5,2022.0,8.75,,,0.0,0.0,0.0,,0.0,,0.0,0.0
861,Emp861,LN861,49,Nonbinary,Divorced,Sales,Sales Executive,3329,High School,2010-11-19,Terminated,58.0,Travel_Frequently,Yes,0.0,2081.09,31.0,109.0,12629.0,5.0,3.0,4.0,1.0,2023.0,10.0,2023-06-15,Mid-Year,3.0,2.1,3.05,Medium,6.0,No,2023.0,2.0
862,Emp862,LN862,22,Female,Divorced,Marketing,Marketing Analyst,15495,PhD,2021-06-25,Active,90.0,Travel_Frequently,Yes,0.0,2061.36,26.0,114.0,12630.0,4.0,5.0,4.0,3.0,2023.0,11.0,2023-06-15,Mid-Year,4.0,3.29,3.32,Medium,10.0,No,2023.0,2.0
863,Emp863,LN863,29,Female,Single,Human Resources,Recruiter,6180,High School,2019-05-12,Leave of Absence,34.0,Non-Travel,No,0.0,0.0,0.0,0.0,12632.5,2.75,2.5,2.0,2.25,2022.25,7.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
864,Emp864,LN864,46,Female,Single,Engineering,DevOps Engineer,19120,Associate's,2009-08-04,Terminated,143.0,Travel_Rarely,Yes,0.0,2098.42,24.0,112.0,12637.5,2.1666666666666665,2.6666666666666665,3.6666666666666665,2.1666666666666665,2022.0,7.5,2023-06-15,Mid-Year,4.0,3.14,2.93,Medium,10.0,No,2023.0,2.0
865,Emp865,LN865,32,Male,Single,Customer Success,Support Associate,15467,Bachelor's,2007-07-19,Terminated,70.0,Non-Travel,No,0.0,2119.8,22.0,125.0,12641.5,2.5,3.0,5.0,4.0,2022.0,5.5,2023-06-15,Mid-Year,3.0,2.78,2.83,High,6.0,No,2023.0,2.0
866,Emp866,LN866,21,Nonbinary,Married,R&D,Principal Researcher,13824,Bachelor's,2005-11-23,Leave of Absence,83.0,Non-Travel,No,0.0,0.0,0.0,0.0,12644.0,2.3333333333333335,2.6666666666666665,2.6666666666666665,4.0,2022.3333333333333,6.333333333333333,,,0.0,0.0,0.0,,0.0,,0.0,0.0
867,Emp867,LN867,28,Male,Divorced,R&D,Lab Technician,14359,High School,2018-02-15,Terminated,108.0,Travel_Rarely,No,0.0,2107.39,23.0,128.0,12647.0,3.6666666666666665,2.3333333333333335,2.3333333333333335,4.0,2021.6666666666667,5.666666666666667,2023-06-15,Mid-Year,2.0,2.04,1.0,High,3.0,No,2023.0,2.0
868,Emp868,LN868,36,Male,Married,It,Systems Admin,8392,High School,2020-10-02,Active,141.0,Travel_Frequently,No,0.0,2106.19,26.0,116.0,12651.0,3.4,2.6,3.0,2.8,2021.8,6.0,2023-06-15,Mid-Year,4.0,2.96,2.75,Low,10.0,No,2023.0,2.0
869,Emp869,LN869,51,Male,Divorced,Human Resources,HR Manager,16310,Associate's,2018-11-10,Leave of Absence,132.0,Travel_Frequently,Yes,0.0,2121.84,26.0,133.0,12655.5,1.25,2.5,3.25,3.0,2022.25,8.75,2023-06-15,Mid-Year,3.0,2.73,2.21,Medium,6.0,No,2023.0,2.0
870,Emp870,LN870,53,Female,Married,Engineering,Software Engineer,11103,Master's,2008-06-15,Active,115.0,Non-Travel,No,0.0,0.0,0.0,0.0,12659.5,2.5,3.25,2.25,4.0,2021.75,6.25,,,0.0,0.0,0.0,,0.0,,0.0,0.0
871,Emp871,LN871,20,Female,Divorced,R&D,Lab Technician,11029,Bachelor's,2013-02-23,Leave of Absence,46.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,12662.0,5.0,5.0,2.0,5.0,2022.0,4.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
872,Emp872,LN872,21,Nonbinary,Divorced,Marketing,Marketing Analyst,11151,Associate's,2016-08-05,Terminated,78.0,Non-Travel,Yes,0.0,2095.29,30.0,118.0,12665.5,2.5,2.3333333333333335,3.6666666666666665,3.0,2021.8333333333333,5.833333333333333,2023-06-15,Mid-Year,3.0,2.59,2.51,Low,6.0,No,2023.0,2.0
873,Emp873,LN873,49,Male,Married,Operations,Operations Analyst,3157,Bachelor's,2015-01-24,Active,31.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,12669.5,3.5,2.5,4.5,4.0,2022.5,4.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
874,Emp874,LN874,51,Female,Divorced,Sales,Sales Representative,12259,Associate's,2017-02-01,Active,115.0,Non-Travel,Yes,0.0,2083.99,26.0,122.0,12673.0,3.2,2.4,3.0,3.2,2022.0,6.4,2023-06-15,Mid-Year,3.0,2.48,1.88,Low,6.0,No,2023.0,2.0
875,Emp875,LN875,44,Male,Divorced,R&D,Principal Researcher,18019,PhD,2014-02-15,Active,79.0,Travel_Frequently,No,0.0,2066.58,24.0,116.0,12676.5,4.0,2.5,1.0,4.0,2021.5,3.0,2023-06-15,Mid-Year,3.0,2.62,1.93,Medium,6.0,No,2023.0,2.0
876,Emp876,LN876,43,Female,Single,It,Network Engineer,16350,PhD,2018-02-13,Terminated,118.0,Non-Travel,Yes,0.0,0.0,0.0,0.0,12678.0,2.0,5.0,5.0,3.0,2023.0,5.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
877,Emp877,LN877,51,Nonbinary,Single,Operations,Operations Analyst,3764,PhD,2011-01-13,Terminated,121.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,12679.5,2.5,1.0,2.0,2.5,2022.0,8.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
878,Emp878,LN878,23,Nonbinary,Married,Marketing,Brand Manager,5295,PhD,2007-06-04,Active,129.0,Non-Travel,No,0.0,2120.52,25.0,128.0,12681.5,3.0,5.0,1.0,3.5,2022.0,2.5,2023-06-15,Mid-Year,3.0,2.49,2.54,Medium,6.0,No,2023.0,2.0
879,Emp879,LN879,53,Nonbinary,Divorced,Customer Success,Support Associate,6239,Associate's,2020-12-25,Active,18.0,Travel_Rarely,Yes,0.0,2153.79,37.0,135.0,12684.5,1.25,2.75,3.0,3.75,2021.0,6.75,2023-06-15,Mid-Year,4.0,3.65,3.35,Medium,10.0,No,2023.0,2.0
880,Emp880,LN880,41,Female,Single,R&D,Lab Technician,8971,Bachelor's,2013-03-31,Active,46.0,Travel_Frequently,No,0.0,2120.4,25.0,117.0,12687.5,4.0,2.0,2.0,2.5,2022.0,4.0,2023-06-15,Mid-Year,3.0,2.61,1.99,Medium,6.0,No,2023.0,2.0
881,Emp881,LN881,21,Male,Divorced,Customer Success,Support Associate,7368,Associate's,2008-11-03,Leave of Absence,107.0,Non-Travel,Yes,0.0,2132.75,33.0,127.0,12689.0,3.0,2.0,5.0,4.0,2022.0,6.0,2023-06-15,Mid-Year,3.0,2.25,2.39,High,6.0,No,2023.0,2.0
882,Emp882,LN882,55,Male,Single,R&D,Lab Technician,19604,Bachelor's,2012-03-31,Active,6.0,Travel_Frequently,Yes,0.0,2140.97,21.0,124.0,12690.0,2.0,4.0,1.0,4.0,2021.0,3.0,2023-06-15,Mid-Year,3.0,1.8,2.36,Medium,6.0,Yes,2023.0,2.0
883,Emp883,LN883,45,Nonbinary,Single,It,Systems Admin,12890,PhD,2016-01-13,Terminated,114.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,12691.0,5.0,3.0,4.0,1.0,2023.0,2.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
884,Emp884,LN884,49,Female,Married,Sales,Sales Representative,5835,High School,2022-07-09,Terminated,123.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,12692.5,3.0,3.0,3.5,4.5,2021.5,1.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
885,Emp885,LN885,59,Male,Single,Human Resources,HR Specialist,11681,High School,2005-07-13,Active,82.0,Travel_Frequently,Yes,0.0,2155.77,28.0,117.0,12695.0,3.3333333333333335,3.3333333333333335,1.0,4.666666666666667,2021.6666666666667,6.666666666666667,2023-06-15,Mid-Year,2.0,2.1,1.6,Medium,3.0,No,2023.0,2.0
886,Emp886,LN886,50,Female,Divorced,Engineering,Software Engineer,9072,Bachelor's,2008-05-26,Leave of Absence,3.0,Non-Travel,No,0.0,0.0,0.0,0.0,12697.5,3.5,2.0,4.5,2.0,2022.5,7.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
887,Emp887,LN887,53,Nonbinary,Divorced,Engineering,DevOps Engineer,5149,High School,2017-05-11,Active,130.0,Travel_Frequently,No,0.0,2131.37,24.0,139.0,12702.0,3.142857142857143,2.857142857142857,2.5714285714285716,3.7142857142857144,2021.7142857142858,5.285714285714286,2023-06-15,Mid-Year,2.0,1.49,1.75,Medium,3.0,No,2023.0,2.0
888,Emp888,LN888,23,Nonbinary,Single,Customer Success,Support Associate,19328,Bachelor's,2008-04-25,Leave of Absence,60.0,Non-Travel,Yes,0.0,2119.15,26.0,130.0,12707.5,3.75,3.75,3.5,3.25,2022.0,6.5,2023-06-15,Mid-Year,5.0,4.54,4.29,Medium,15.0,No,2023.0,2.0
889,Emp889,LN889,32,Nonbinary,Divorced,Finance,Financial Analyst,15295,Associate's,2020-06-02,Active,138.0,Travel_Rarely,No,0.0,2090.06,27.0,122.0,12711.5,3.0,3.5,4.25,2.25,2022.0,6.25,2023-06-15,Mid-Year,4.0,3.04,3.05,High,10.0,No,2023.0,2.0
890,Emp890,LN890,21,Male,Married,Engineering,DevOps Engineer,10100,Bachelor's,2016-02-20,Leave of Absence,1.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,12715.5,3.25,3.0,3.25,2.25,2022.75,5.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
891,Emp891,LN891,50,Nonbinary,Married,Finance,Accountant,13692,High School,2019-10-29,Terminated,70.0,Non-Travel,Yes,0.0,0.0,0.0,0.0,12718.0,4.0,3.0,1.0,1.0,2022.0,5.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
892,Emp892,LN892,21,Nonbinary,Single,Operations,Operations Analyst,11338,Bachelor's,2008-05-11,Leave of Absence,82.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,12720.0,4.333333333333333,2.3333333333333335,3.6666666666666665,2.3333333333333335,2022.0,9.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
893,Emp893,LN893,39,Male,Married,Marketing,SEO Specialist,17519,Associate's,2005-12-16,Leave of Absence,12.0,Travel_Rarely,Yes,0.0,2141.23,25.0,140.0,12722.0,5.0,2.0,1.0,5.0,2023.0,1.0,2023-06-15,Mid-Year,1.0,1.08,1.84,Medium,0.0,No,2023.0,2.0
894,Emp894,LN894,20,Female,Single,Marketing,Marketing Analyst,10277,High School,2020-11-05,Terminated,62.0,Non-Travel,No,0.0,2157.41,23.0,125.0,12723.5,4.5,4.5,4.0,2.0,2022.5,9.0,2023-06-15,Mid-Year,5.0,4.23,3.25,Medium,15.0,No,2023.0,2.0
895,Emp895,LN895,48,Nonbinary,Married,R&D,Research Scientist,6869,PhD,2017-04-24,Leave of Absence,15.0,Travel_Frequently,Yes,0.0,2167.72,21.0,136.0,12726.0,3.0,3.6666666666666665,3.0,3.3333333333333335,2022.0,7.333333333333333,2023-06-15,Mid-Year,4.0,3.49,3.52,High,10.0,No,2023.0,2.0
896,Emp896,LN896,26,Nonbinary,Single,Sales,Sales Representative,11908,PhD,2010-10-11,Active,37.0,Travel_Frequently,Yes,0.0,2120.6,29.0,127.0,12728.5,3.5,3.5,2.0,3.5,2021.5,8.5,2023-06-15,Mid-Year,3.0,2.38,1.96,Medium,6.0,No,2023.0,2.0
897,Emp897,LN897,34,Female,Single,R&D,Principal Researcher,5125,Associate's,2021-11-30,Active,57.0,Travel_Frequently,No,0.0,2107.74,25.0,129.0,12730.5,5.0,1.5,1.5,3.5,2021.5,5.0,2023-06-15,Mid-Year,3.0,1.81,2.09,Medium,6.0,No,2023.0,2.0
898,Emp898,LN898,45,Female,Single,Customer Success,Customer Success Manager,7389,PhD,2008-08-04,Active,145.0,Non-Travel,No,0.0,0.0,0.0,0.0,12734.5,2.6666666666666665,2.0,4.0,3.1666666666666665,2022.1666666666667,4.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
899,Emp899,LN899,44,Nonbinary,Single,R&D,Research Scientist,16327,Associate's,2012-05-26,Terminated,78.0,Travel_Rarely,Yes,0.0,2155.6,26.0,116.0,12738.0,4.0,1.0,3.0,1.0,2023.0,7.0,2023-06-15,Mid-Year,1.0,1.0,1.0,High,0.0,No,2023.0,2.0
900,Emp900,LN900,58,Male,Divorced,Finance,Financial Analyst,11800,Associate's,2021-05-05,Active,89.0,Non-Travel,No,0.0,2106.3,23.0,129.0,12739.5,2.0,1.5,3.0,3.5,2022.5,2.5,2023-06-15,Mid-Year,3.0,2.85,1.85,High,6.0,No,2023.0,2.0
901,Emp901,LN901,55,Nonbinary,Single,Sales,Account Manager,19365,Bachelor's,2007-09-11,Terminated,62.0,Non-Travel,No,0.0,2116.41,22.0,131.0,12742.5,2.5,4.5,2.5,3.0,2021.5,4.0,2023-06-15,Mid-Year,2.0,2.68,1.23,Medium,3.0,No,2023.0,2.0
902,Emp902,LN902,26,Female,Married,Customer Success,Support Associate,6167,Bachelor's,2020-11-18,Leave of Absence,132.0,Travel_Frequently,No,0.0,2090.14,29.0,120.0,12745.5,4.0,3.0,3.5,4.0,2022.5,8.0,2023-06-15,Mid-Year,3.0,2.67,3.13,Low,6.0,No,2023.0,2.0
903,Emp903,LN903,38,Nonbinary,Single,Marketing,SEO Specialist,9840,Bachelor's,2008-11-02,Terminated,54.0,Non-Travel,No,0.0,2127.14,35.0,138.0,12748.5,3.25,3.0,3.25,3.0,2022.75,5.5,2023-06-15,Mid-Year,3.0,2.65,1.85,Medium,6.0,Yes,2023.0,2.0
904,Emp904,LN904,34,Male,Single,It,Systems Admin,12831,High School,2006-01-31,Terminated,111.0,Travel_Rarely,Yes,0.0,2128.23,15.0,132.0,12752.5,3.5,4.0,4.0,1.75,2021.75,6.5,2023-06-15,Mid-Year,3.0,3.09,2.77,Medium,6.0,No,2023.0,2.0
905,Emp905,LN905,21,Male,Single,Engineering,Software Engineer,11330,Master's,2016-02-11,Terminated,71.0,Travel_Rarely,Yes,0.0,2125.09,19.0,128.0,12756.5,3.25,2.75,3.5,2.25,2022.5,10.0,2023-06-15,Mid-Year,4.0,2.98,4.08,Medium,10.0,No,2023.0,2.0
906,Emp906,LN906,57,Female,Married,Operations,Operations Analyst,6266,Bachelor's,2017-05-18,Leave of Absence,21.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,12761.5,2.6666666666666665,2.3333333333333335,2.0,2.6666666666666665,2022.0,6.833333333333333,,,0.0,0.0,0.0,,0.0,,0.0,0.0
907,Emp907,LN907,43,Female,Married,Customer Success,Customer Success Manager,10471,High School,2020-08-05,Leave of Absence,141.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,12765.0,1.0,5.0,5.0,5.0,2022.0,7.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
908,Emp908,LN908,38,Female,Single,Marketing,Marketing Analyst,4227,Master's,2016-02-09,Terminated,69.0,Travel_Rarely,Yes,0.0,0.0,0.0,0.0,12766.5,1.5,2.5,3.5,3.5,2022.0,7.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
909,Emp909,LN909,47,Male,Divorced,R&D,Research Scientist,3363,Bachelor's,2012-03-11,Leave of Absence,67.0,Travel_Rarely,Yes,0.0,2156.12,26.0,126.0,12770.0,2.2,3.4,1.6,3.2,2021.8,7.0,2023-06-15,Mid-Year,4.0,3.39,3.25,Medium,10.0,No,2023.0,2.0
910,Emp910,LN910,24,Nonbinary,Divorced,Marketing,Brand Manager,14858,Associate's,2020-08-13,Leave of Absence,46.0,Non-Travel,No,0.0,2171.68,14.0,136.0,12774.0,3.0,1.3333333333333333,2.6666666666666665,1.0,2022.0,6.0,2023-06-15,Mid-Year,3.0,1.93,3.0,Medium,6.0,Yes,2023.0,2.0
911,Emp911,LN911,34,Nonbinary,Single,Finance,Accountant,4505,Master's,2015-03-09,Terminated,141.0,Travel_Rarely,Yes,0.0,2128.68,25.0,125.0,12777.5,3.5,2.75,1.0,2.5,2021.0,8.0,2023-06-15,Mid-Year,3.0,2.69,2.49,Medium,6.0,No,2023.0,2.0
912,Emp912,LN912,59,Nonbinary,Married,Operations,Logistics Coordinator,14095,PhD,2022-05-05,Leave of Absence,12.0,Non-Travel,Yes,0.0,2105.59,17.0,118.0,12781.0,1.6666666666666667,2.0,3.3333333333333335,2.6666666666666665,2022.0,6.0,2023-06-15,Mid-Year,3.0,2.32,2.46,High,6.0,No,2023.0,2.0
913,Emp913,LN913,33,Nonbinary,Married,Marketing,Brand Manager,7229,Associate's,2015-12-25,Leave of Absence,43.0,Travel_Frequently,No,0.0,2097.31,24.0,121.0,12785.5,3.1666666666666665,4.166666666666667,4.166666666666667,2.6666666666666665,2022.3333333333333,6.166666666666667,2023-06-15,Mid-Year,2.0,1.73,2.1,Medium,3.0,No,2023.0,2.0
914,Emp914,LN914,56,Female,Divorced,Marketing,Marketing Analyst,10785,Associate's,2015-08-08,Leave of Absence,133.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,12792.5,4.0,3.0,4.5,3.5,2021.875,7.25,,,0.0,0.0,0.0,,0.0,,0.0,0.0
915,Emp915,LN915,54,Male,Divorced,It,Network Engineer,8025,Associate's,2016-03-06,Active,121.0,Non-Travel,No,0.0,0.0,0.0,0.0,12799.0,3.6,2.8,3.6,3.4,2021.8,6.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
916,Emp916,LN916,55,Male,Single,R&D,Research Scientist,6773,PhD,2015-06-28,Leave of Absence,138.0,Travel_Frequently,Yes,0.0,2134.32,26.0,123.0,12803.0,4.333333333333333,2.0,2.0,3.3333333333333335,2022.3333333333333,5.333333333333333,2023-06-15,Mid-Year,3.0,2.55,2.49,Medium,6.0,No,2023.0,2.0
917,Emp917,LN917,50,Nonbinary,Married,Human Resources,Recruiter,12572,Master's,2016-01-29,Terminated,128.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,12807.0,4.2,3.4,2.8,2.4,2021.4,6.4,,,0.0,0.0,0.0,,0.0,,0.0,0.0
918,Emp918,LN918,26,Male,Single,R&D,Lab Technician,8547,Master's,2022-11-07,Leave of Absence,83.0,Travel_Rarely,Yes,0.0,2073.87,21.0,111.0,12810.0,5.0,4.0,4.0,4.0,2023.0,10.0,2023-06-15,Mid-Year,3.0,2.37,1.91,Medium,6.0,No,2023.0,2.0
919,Emp919,LN919,43,Nonbinary,Divorced,It,Network Engineer,16178,Associate's,2021-07-01,Active,2.0,Non-Travel,No,0.0,0.0,0.0,0.0,12811.0,2.0,5.0,3.0,2.0,2021.0,12.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
920,Emp920,LN920,31,Nonbinary,Single,Engineering,Software Engineer,16467,Master's,2005-06-21,Leave of Absence,111.0,Travel_Rarely,No,0.0,2057.2,20.0,115.0,12813.5,4.25,4.25,2.25,2.25,2021.75,6.0,2023-06-15,Mid-Year,1.0,1.05,1.74,High,0.0,Yes,2023.0,2.0
921,Emp921,LN921,32,Female,Married,R&D,Lab Technician,12993,PhD,2015-12-15,Terminated,79.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,12816.0,2.0,2.0,5.0,4.0,2022.0,3.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
922,Emp922,LN922,26,Female,Married,Engineering,DevOps Engineer,16584,Associate's,2011-04-23,Active,96.0,Non-Travel,Yes,0.0,2112.64,28.0,115.0,12818.0,2.0,2.3333333333333335,3.3333333333333335,3.0,2021.6666666666667,7.666666666666667,2023-06-15,Mid-Year,2.0,1.61,2.07,Medium,3.0,No,2023.0,2.0
923,Emp923,LN923,34,Female,Single,Human Resources,Recruiter,5801,Bachelor's,2014-11-03,Terminated,99.0,Travel_Rarely,No,0.0,2090.9,27.0,123.0,12820.0,2.0,5.0,5.0,5.0,2021.0,11.0,2023-06-15,Mid-Year,2.0,1.97,1.48,Low,3.0,No,2023.0,2.0
924,Emp924,LN924,59,Nonbinary,Married,Engineering,Data Engineer,4730,Master's,2017-02-20,Active,96.0,Travel_Rarely,No,0.0,2123.92,22.0,129.0,12823.0,2.0,2.2,2.8,2.4,2022.0,5.2,2023-06-15,Mid-Year,3.0,2.34,2.31,High,6.0,No,2023.0,2.0
925,Emp925,LN925,48,Male,Divorced,Sales,Account Manager,7155,PhD,2006-11-28,Active,54.0,Non-Travel,Yes,0.0,2127.34,24.0,130.0,12826.0,1.0,5.0,3.0,3.0,2021.0,9.0,2023-06-15,Mid-Year,3.0,2.13,2.3,High,6.0,No,2023.0,2.0
926,Emp926,LN926,24,Nonbinary,Divorced,Sales,Sales Executive,4788,Bachelor's,2022-02-25,Terminated,76.0,Non-Travel,No,0.0,2116.9,28.0,110.0,12827.5,5.0,4.5,3.0,2.5,2022.0,6.5,2023-06-15,Mid-Year,5.0,4.22,3.67,Medium,15.0,No,2023.0,2.0
927,Emp927,LN927,22,Nonbinary,Married,Operations,Operations Analyst,12140,PhD,2017-02-09,Active,79.0,Travel_Rarely,No,0.0,2078.28,31.0,116.0,12829.5,3.5,2.0,2.5,2.5,2021.5,10.5,2023-06-15,Mid-Year,3.0,2.48,2.52,Medium,6.0,No,2023.0,2.0
928,Emp928,LN928,28,Nonbinary,Single,Engineering,DevOps Engineer,4015,PhD,2018-02-09,Leave of Absence,116.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,12831.5,3.0,4.0,3.5,3.5,2021.5,7.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
929,Emp929,LN929,41,Male,Married,R&D,Principal Researcher,19005,High School,2021-01-23,Terminated,109.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,12835.5,2.8333333333333335,3.3333333333333335,2.6666666666666665,3.0,2021.8333333333333,7.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
930,Emp930,LN930,38,Male,Divorced,Marketing,SEO Specialist,9015,High School,2008-09-11,Leave of Absence,18.0,Travel_Frequently,No,0.0,2171.07,21.0,133.0,12841.5,2.6666666666666665,3.0,3.3333333333333335,2.3333333333333335,2022.6666666666667,9.833333333333334,2023-06-15,Mid-Year,3.0,2.29,1.54,Medium,6.0,No,2023.0,2.0
931,Emp931,LN931,41,Female,Married,Engineering,Software Engineer,3973,Master's,2007-10-04,Leave of Absence,66.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,12845.5,2.0,2.5,2.5,1.5,2022.0,5.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
932,Emp932,LN932,36,Female,Married,Human Resources,HR Manager,4631,Bachelor's,2006-01-29,Leave of Absence,39.0,Travel_Rarely,Yes,0.0,2100.98,24.0,115.0,12848.5,3.5,4.0,3.75,3.5,2021.5,9.0,2023-06-15,Mid-Year,3.0,2.49,2.98,Medium,6.0,No,2023.0,2.0
933,Emp933,LN933,29,Nonbinary,Married,Engineering,DevOps Engineer,9106,Master's,2007-11-16,Active,55.0,Travel_Frequently,No,0.0,2117.9,25.0,114.0,12851.5,3.0,2.5,2.5,5.0,2021.5,10.0,2023-06-15,Mid-Year,2.0,1.5,1.73,Low,3.0,No,2023.0,2.0
934,Emp934,LN934,54,Nonbinary,Divorced,R&D,Principal Researcher,13346,Master's,2012-06-24,Leave of Absence,112.0,Non-Travel,Yes,0.0,2125.86,22.0,128.0,12853.0,1.0,4.0,5.0,1.0,2023.0,2.0,2023-06-15,Mid-Year,3.0,2.53,2.79,Medium,6.0,No,2023.0,2.0
935,Emp935,LN935,40,Nonbinary,Married,Customer Success,Support Associate,12882,Associate's,2012-05-07,Terminated,73.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,12855.0,3.0,2.3333333333333335,2.6666666666666665,3.3333333333333335,2022.0,7.333333333333333,,,0.0,0.0,0.0,,0.0,,0.0,0.0
936,Emp936,LN936,33,Nonbinary,Single,It,Systems Admin,7048,PhD,2008-06-05,Leave of Absence,64.0,Travel_Rarely,No,0.0,2173.42,24.0,129.0,12859.0,3.8,3.8,2.8,2.4,2022.6,7.6,2023-06-15,Mid-Year,3.0,2.57,2.35,Medium,6.0,No,2023.0,2.0
937,Emp937,LN937,59,Male,Single,It,Network Engineer,9116,Master's,2014-12-23,Active,17.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,12862.0,2.0,2.0,1.0,2.0,2022.0,3.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
938,Emp938,LN938,41,Nonbinary,Single,Customer Success,Customer Success Manager,16381,Bachelor's,2016-11-15,Active,46.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,12863.5,3.5,3.5,2.0,1.0,2022.5,7.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
939,Emp939,LN939,54,Male,Married,Finance,Finance Manager,8238,High School,2018-04-22,Leave of Absence,67.0,Travel_Rarely,Yes,0.0,2144.66,27.0,121.0,12865.0,4.0,1.0,2.0,5.0,2022.0,9.0,2023-06-15,Mid-Year,4.0,3.88,4.32,Low,10.0,No,2023.0,2.0
940,Emp940,LN940,58,Nonbinary,Divorced,Human Resources,HR Specialist,18080,Bachelor's,2010-10-25,Leave of Absence,8.0,Travel_Rarely,Yes,0.0,2119.94,29.0,121.0,12867.0,3.0,4.0,2.3333333333333335,3.3333333333333335,2021.6666666666667,7.666666666666667,2023-06-15,Mid-Year,3.0,2.31,2.4,High,6.0,No,2023.0,2.0
941,Emp941,LN941,35,Nonbinary,Divorced,Operations,Operations Analyst,10450,Associate's,2017-02-18,Leave of Absence,100.0,Travel_Frequently,No,0.0,2119.56,19.0,134.0,12869.5,4.5,3.5,1.5,3.5,2022.0,3.5,2023-06-15,Mid-Year,2.0,2.31,2.42,Medium,3.0,No,2023.0,2.0
942,Emp942,LN942,55,Male,Married,Sales,Account Manager,9692,PhD,2018-01-27,Leave of Absence,15.0,Travel_Rarely,Yes,0.0,2082.9,17.0,135.0,12871.5,3.5,3.5,3.5,3.0,2022.0,8.0,2023-06-15,Mid-Year,1.0,1.0,1.0,Medium,0.0,No,2023.0,2.0
943,Emp943,LN943,34,Female,Single,Marketing,Marketing Analyst,11543,High School,2005-05-18,Active,123.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,12873.0,2.0,1.0,4.0,1.0,2021.0,2.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
944,Emp944,LN944,50,Male,Divorced,Operations,Operations Analyst,6364,PhD,2009-06-20,Leave of Absence,136.0,Non-Travel,Yes,0.0,2118.21,27.0,120.0,12874.5,3.5,4.0,2.0,2.5,2022.0,4.0,2023-06-15,Mid-Year,2.0,2.49,2.39,Medium,3.0,No,2023.0,2.0
945,Emp945,LN945,27,Female,Married,Human Resources,HR Specialist,13172,Associate's,2010-06-19,Terminated,42.0,Non-Travel,No,0.0,2107.36,32.0,129.0,12878.0,1.8,3.6,2.0,3.8,2022.4,10.0,2023-06-15,Mid-Year,4.0,2.84,3.49,Medium,10.0,No,2023.0,2.0
946,Emp946,LN946,24,Nonbinary,Divorced,Operations,Operations Analyst,11586,High School,2006-03-22,Terminated,92.0,Non-Travel,Yes,0.0,0.0,0.0,0.0,12881.0,5.0,2.0,4.0,1.0,2023.0,10.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
